id	tgt_text
5771	▁they ▁enjoy ▁going ▁to ▁the ▁department ▁store ▁today ▁and ▁buy ing ▁an ▁exp ensive ▁luxur y ▁bag
5775	▁the ▁rich ▁and ▁the ▁poor ▁here ▁are ▁a ▁little ▁different ▁from ▁the ▁definit ion ▁we ▁know
5809	▁100 000 ▁won ▁50 000 ▁won ▁and ▁we ▁have ▁a ▁program ▁that ▁cost s ▁5000 ▁won ▁a ▁day
5832	▁but ▁he ▁said ▁that ▁you ▁have ▁to ▁buy ▁stock s ▁un condition ally ▁now ▁i f ▁you ▁have ▁50 000 ▁won ▁you ▁buy ▁i f ▁you ▁have ▁30 000 ▁won ▁you ▁buy
5843	▁then ▁the ▁market ▁capital ization ▁will ▁be ▁at ▁lea st ▁f ive ▁times ▁higher ▁in ▁ten ▁years ▁that ll ▁be ▁ten ▁times ▁as ▁much
5860	▁korean ▁society ▁has ▁a ▁ nega tive ▁per ception ▁of ▁rich ▁people
5904	▁kim ▁yongg yun ▁who ▁di ed ▁at ▁the ▁tae an ▁the rmal ▁power ▁station ▁was ▁presume d ▁dead ▁four ▁hours ▁before ▁his ▁discover y
5923	▁he ▁we nt ▁right ▁in ▁with in ▁a ▁few ▁days ▁after ▁enter ing ▁the ▁company ▁because ▁there ▁were ▁not ▁enough ▁on site ▁workers
5954	▁thats ▁why ▁six ▁people ▁are ▁going ▁to ▁die ▁today
6039	▁i ▁hear d ▁your e ▁try ing ▁to ▁en sure ▁this ▁does nt ▁happen ▁again ▁by ▁creat ing ▁the ▁kim ▁yongg yun ▁found ation ▁please ▁tell ▁us ▁brief ly
6095	▁a ▁roo ki e ▁singer ▁who ▁just ▁debuted
6108	▁your e ▁actually ▁going ▁to ▁be ▁a ▁full time ▁singer ▁at ▁a ▁big ▁record ▁company ▁after ▁a ▁year ▁of ▁promotion s ▁its ▁an ▁incredibl e ▁thing
6166	▁there s ▁nothing ▁to ▁lose ▁from ▁hospital ▁bill s ▁or ▁hospital s ▁and ▁i f ▁your e ▁sick ▁you ll ▁be ▁ able ▁to ▁fix ▁its ▁like ▁that
6253	▁wo w ▁i ▁hope ▁a ▁lot ▁of ▁people ▁will ▁pay ▁att ention ▁to ▁it ▁yes ▁i ▁got ▁up ▁my ▁nerv e
6264	▁no ▁brother ▁play ed ▁a ▁ very ▁important ▁role
6293	▁as ▁you ▁said ▁i ▁studi ed ▁and ▁became ▁an ▁actor
6318	▁kim ▁jong un ▁is ▁about ▁to ▁cry
6329	▁so ▁i ▁think ▁im ▁a ▁pop ▁art ▁person ▁and ▁i ▁think ▁im ▁breath ing ▁with ▁the ▁public ▁and ▁im ▁get ting ▁older
6340	▁then ▁you ▁we nt ▁to ▁the ▁nurs ery ▁and ▁visit ed ▁there ▁again ▁as ▁a ▁volunteer ▁right
6342	▁about ▁a ▁month ▁later ▁im ▁locat ed ▁in ▁nor yang jin ▁while ▁film ing ▁an other ▁drama
6370	▁i ▁think ▁its ▁money ▁with ▁a ▁lot ▁of ▁in flu ence ▁thats ▁life ▁for ▁someone
6373	▁is ▁it ▁worth ▁more ▁than ▁30 000 ▁won
6399	▁its ▁the ▁first ▁one ▁jeong ▁a eri ▁has ▁never ▁pun cture d ▁her ▁schedule
6448	▁im ▁so ▁happy ▁to ▁be ▁ able ▁to ▁sing ▁my ▁songs ▁as ▁much ▁as ▁you ▁love ▁it
6468	▁are ▁you ▁good ▁at ▁acting ▁thats ▁what ▁happen ed ▁i ▁dont ▁know ▁yet ▁i ▁dont ▁know ▁right ▁now ▁but ▁its ▁pretty ▁in ▁the ▁beginning
6484	▁it ▁was ▁when ▁i ▁was ▁real ly ▁busy ▁and ▁popular
6529	▁you ▁debuted ▁as ▁an ▁entertainer
6537	▁this ▁was ▁actually ▁a ▁bit ▁long ▁you ▁debuted ▁early
6649	▁then ▁its ▁no ▁exa gger ation ▁to ▁say ▁that ▁the ▁director ▁made ▁han ▁hye jin ▁the ▁singer ▁of ▁today
6672	▁i f ▁my ▁parents ▁were ▁all ▁a live ▁i ▁would nt ▁have ▁be en ▁ able ▁to ▁do ▁it
6691	▁so ▁i ▁did nt ▁think ▁that ▁the ▁song ▁would ▁come ▁up
6700	▁in ▁particular ▁i ▁feel ▁more ▁so rry ▁that ▁the ▁number ▁of ▁death s ▁has ▁be en ▁increas ing ▁in ▁the ▁past ▁few ▁days ▁in ▁addition ▁the ▁confirm ed ▁case ▁is ▁un usual ▁in ▁the ▁met ropol itan ▁area
6702	▁private ▁gather ing s ▁with ▁more ▁than ▁misunderstand ing s ▁are ▁complete ly ▁pro hibited
6708	▁hands ▁are ▁good ▁do zen s ▁of ▁times ▁a ▁day ▁wash ▁it ▁tho rough ly ▁and ▁tho rough ly ▁with ▁so ap ▁under ▁run ning ▁water ▁for ▁more ▁than ▁30 ▁second s ▁and ▁ventilation ▁is ▁a lso ▁important
6717	▁the ▁light ▁is ▁so ▁b right ▁that ▁i ▁did nt ▁do ▁anything ▁wrong ▁but ▁i ▁think ▁im ▁on ▁the ▁bench
6752	▁so ▁why ▁are ▁young ▁people ▁so ▁enthusiastic ▁about ▁ta zza s ▁kwa k ▁chu ly ong ▁character ▁im ▁going ▁to ▁think ▁about ▁it ▁a ▁lot ▁now ▁right
6807	▁im ▁so rry ▁to ▁b other ▁you ▁this ▁morning ▁but ▁i f ▁you ▁remember ▁any ▁lines ▁from ▁to yo tomi ▁hid e yo shi ▁at ▁the ▁time
6830	▁in ▁fact ▁kim ▁e ungsoo ▁is ▁a ▁teacher ▁but ▁his ▁juniors ▁are ▁ very ▁consider ate ▁of ▁him
6837	▁i ▁memori ze ▁it ▁like ▁that ▁go ▁to ▁the ▁scene ▁and ▁call ▁it ▁by ▁its ▁name ▁ji eun ▁bring ▁the ▁prop s ▁then ▁i ▁real ly ▁like ▁it
6875	▁i ▁learn ed ▁a ▁lot ▁from ▁life ▁stor ies ▁teacher ▁you ▁are ▁a ▁tru e ▁teacher
6877	▁radi o ▁too ▁its ▁the ▁same ▁with ▁drama s ▁and ▁movies
6935	▁even tually ▁i ▁let ▁my ▁mom ▁go ▁with out ▁mak ing ▁up
6936	▁e special ly ▁when ▁i ▁left ▁my ▁mother ▁i ▁was ▁sad dest ▁when ▁my ▁mother ▁di ed ▁its ▁the ▁sad dest ▁story ▁in ▁our ▁lives
6939	▁i ▁think ▁he ▁would ▁have ▁di ed ▁after ▁sharing ▁his ▁feelings ▁of ▁rec on cili ation ▁with ▁his ▁daughter
7040	▁how ever ▁as ▁private ▁hospital s ▁stepp ed ▁up ▁and ▁an ▁administrati ve ▁order ▁was ▁issue d ▁to ▁secur e ▁100 ▁of ▁the ▁be d s ▁in ▁the ▁nation s ▁upper level ▁hospital s ▁it ▁is ▁said ▁that ▁it ▁is ▁now ▁a ▁little ▁easi er ▁to ▁breath e
7055	▁thats ▁right ▁we ve ▁explain ed ▁enough ▁to ▁the ▁people ▁who ▁are ▁already ▁in ▁the ▁hospital
7082	▁but ▁when ▁i ▁hear d ▁the ▁story ▁i ▁thought ▁i ▁would ▁have ▁done ▁the ▁same
7158	▁did ▁you ▁final ly ▁find ▁out ▁why ▁your ▁mother ▁was ▁sick
7162	▁im ▁ sure ▁hes ▁smil ing ▁in ▁the ▁sky ▁right ▁now
7220	▁kim ▁jang ▁ho ons ▁kimchi ▁is ▁good ▁too ▁is ▁it ▁ok ay ▁to ▁eat
7225	▁then ▁im ▁glad ▁i ▁met ▁a ▁good ▁building ▁owner ▁not ▁three ▁months ▁beh ind ▁the ▁real ▁thing
7294	▁i ▁dont ▁think ▁we ▁should ▁say ▁that ▁we ▁feel ▁so rry ▁for ▁that ▁person
7299	▁there ▁are ▁a ▁lot ▁of ▁comments ▁here s ▁the ▁first ▁question ▁even ▁the ▁nation ▁say s ▁po ver ty ▁cant ▁be ▁helped
7324	▁there s ▁a ▁time ▁when ▁fro gs ▁cr ing e ▁in ▁the ▁high ▁jump ▁right ▁for ▁kim ▁jang hoon ▁the ▁covid 19 ▁period ▁can ▁be ▁see n ▁as ▁ such ▁preparation
7333	▁so ▁care ▁mus t ▁be ▁take n ▁to ▁manage ▁the ▁facilit ies ▁and ▁prevent ▁the ▁water ▁from ▁freezing
7363	▁it ▁mus t ▁have ▁be en ▁a ▁mix ture ▁of ▁gratitude ▁sad ness ▁and ▁man y ▁other ▁things
7437	▁its ▁not ▁a ▁slight ly ▁nas al ▁sound ▁or ▁a ▁simpl e ▁nas al ▁sound
7441	▁i ▁like d ▁k ang ▁moon kyung ▁because ▁he ▁was ▁in ▁a ▁blan k ▁state ▁of ▁nothing
7486	▁yes ▁and ▁when ▁people ▁say ▁he y ▁but ▁you ▁should ▁at ▁lea st ▁drink ▁some ▁huh
7538	▁in ▁the ▁us ▁a ▁teacher ▁said ▁something ▁who ▁is ▁ very ▁famous
7625	▁those ▁people ▁kne w ▁the ▁fact ▁that ▁i ▁understood ▁the ir ▁hard ▁feelings ▁of ▁those ▁patients
7725	▁as ▁soon ▁as ▁he ▁came ▁out ▁he ▁look ed ▁like ▁a ▁movie ▁star
7757	▁thats ▁why ▁our ▁elder s ▁said ▁that ▁i f ▁you ▁just ▁slight ly ▁straighten ▁the ▁w rink les ▁here ▁your ▁shoulder s ▁would ▁be ▁straighten ed ▁out
7770	▁when ▁i ▁was ▁in ▁e lementa ry ▁school ▁i ▁we nt ▁to ▁church ▁i ▁did nt ▁go ▁to ▁church ▁because ▁i ▁believe d ▁in ▁the ▁lord ▁i ▁usual ly ▁play ▁at ▁church
7781	▁i ▁have ▁to ▁but ▁i ▁think ▁i ▁have ▁a ▁responsibility
7858	▁three ▁work s ▁that ▁made ▁actress ▁park ▁ha emi ▁this ▁is ▁the ▁first ▁one
7926	▁of ▁course ▁i ▁have ▁to ▁practice ▁a ▁lot ▁i f ▁im ▁an ▁actor ▁but ▁im ▁not ▁a ▁practice ▁bu g
7949	▁a ust ral ia s ▁famous ▁now ▁al most ▁all ▁of ▁don nas ▁are ▁done ▁by ▁the ▁countrys ▁most ▁famous ▁actors
7978	▁but ▁i ▁have ▁30 ▁years ▁of ▁know how ▁it ▁comes ▁out ▁when ▁you ▁go ▁but ▁you ▁dont ▁da re ▁to ▁admit ▁it ▁so ▁you ll ▁know ▁when ▁you ▁grow ▁up
7991	▁so ▁now ▁im ▁always ▁close r ▁to ▁writer s ▁music ▁compos ers ▁lighting ▁designer s ▁sound ▁team s ▁and ▁im ▁always ▁close r ▁to ▁the ▁staff
8042	▁and ▁as ▁you ▁know ▁comedians ▁get ▁us ed ▁to ▁it ▁well ▁right
8107	▁after ▁wait ing ▁for ▁f ive ▁hours ▁at ▁the ▁community ▁center ▁i ▁watch ed ▁the ▁pr elimina ry ▁round ▁and ▁advance d ▁to ▁the ▁final s ▁and ▁i ▁watch ed ▁it ▁for ▁one ▁or ▁two ▁more ▁hours
8150	▁so ▁i ▁ kept ▁kn ocking ▁on ▁the ▁door ▁and ▁i ▁audi tion ed ▁for ▁mr ▁trot ▁but ▁i ▁failed
8160	▁i ▁real ly ▁like d ▁to ▁be nd ▁it ▁so ▁hyun chul s ▁songs ▁have ▁a ▁nas al ▁voice
8161	▁i ▁us ed ▁to ▁use ▁this ▁a ▁lot ▁but ▁since ▁im ▁a ▁comedian ▁i ▁think ▁ill ▁look ▁a ▁bit ▁playful
8181	▁i ▁became ▁a ▁comedian ▁and ▁i ▁w oke ▁up ▁while ▁promoting ▁now ▁i ▁gather ed ▁them ▁up ▁and ▁made ▁my ▁mom s ▁house
8189	▁there s ▁a lso ▁a ▁picture ▁of ▁me ▁at ▁the ▁hair ▁sal on ▁please ▁love ▁me ▁too ▁kim ▁jae ▁rong ▁my ▁mother ▁is ▁kim ▁sang geum ▁even ▁her ▁name ▁mean s ▁pr ize ▁money
8230	▁i ▁had ▁that ▁dress
8240	▁i ▁should ▁lose ▁some ▁weight ▁it ▁look s ▁much ▁better ▁you ▁just ▁need ▁to ▁increase ▁your ▁muscle ▁mass
8284	▁dongbaek s ▁mom ▁suddenly ▁put ▁her ▁shoulder ▁to ▁dongbaek
8289	▁its ▁early ▁in ▁the ▁morning
8306	▁but ▁i ▁could nt ▁drive ▁so ▁i ▁was ▁driv ing ▁for ▁a ▁bit ▁and ▁i ▁had ▁a ▁coll ision ▁i ▁was ▁so ▁scared ▁after ▁that
8378	▁kb s ▁is ▁like ▁my ▁mother s ▁home
8398	▁i ▁hear d ▁that ▁a ▁lot ▁and ▁as ▁i ▁gre w ▁up ▁you tube ▁came ▁out ▁a ▁lot ▁so ▁see ing ▁what ▁my ▁mom ▁did ▁on ▁those ▁shows
8466	▁you ▁know ▁dur ing ▁the ▁orienta tion ▁for ▁the ▁fresh men s ▁welcom ing ▁part y ▁they ▁release ▁it ▁at ▁the ▁end ▁i ve ▁invite d ▁some ▁celebrities
8529	▁in ▁fact ▁i ▁was ▁an ▁old ▁b ache l or ▁in ▁my ▁thir ties ▁in ▁those ▁days
8564	▁since ▁im ▁the ▁young est ▁i ▁act ▁cut e ▁a ▁lot ▁your e ▁good ▁at ▁keep ing ▁ pace ▁with ▁people s ▁feelings
8585	▁yes ▁you ▁are ▁the ▁representative ▁of ▁our ▁house ▁i ▁will ▁do ▁well
8598	▁i f ▁your e ▁wear ing ▁a ▁slee ve less ▁s hirt ▁they re ▁tell ing ▁you ▁to ▁hu rry ▁up ▁and ▁wear ▁it ▁they ▁sa w ▁it ▁and ▁said ▁no
8626	▁its ▁pretty ▁much ▁the ▁same ▁when ▁you ▁smile
8688	▁thats ▁right ▁kim ▁hakrae s ▁mother ▁and ▁father ▁di ed ▁early ▁so ▁he ▁thought ▁of ▁my ▁mother ▁as ▁comfortable ▁as ▁his ▁mother ▁and ▁felt ▁her ▁warm th
8700	▁i ▁hope ▁we ▁do ▁a ▁lot ▁of ▁broadcast s ▁and ▁i ▁hope ▁my ▁dad ▁does ▁his ▁best ▁silently
8777	▁yes ▁actually
8781	▁and ▁when ▁i ▁look ed ▁to ▁the ▁side ▁on ly ▁compet ent ▁people ▁were ▁left
8783	▁still ▁we ▁thought ▁we ▁were ▁so ▁happy ▁and ▁had ▁so ▁much ▁fun ▁thats ▁what ▁we ▁were ▁talk ing ▁about
8817	▁everything ▁has ▁to ▁be ▁done ▁in ▁a ▁week
8822	▁director s ▁said ▁you ▁guy s ▁have ▁improved
8842	▁but ▁i ▁think ▁we ▁were ▁a ▁little ▁bit ▁compla cent
8875	▁we ▁know ▁about ▁it ▁well
8879	▁the ▁two ▁of ▁you ▁will ▁do ▁this ▁by ▁yourself
8883	▁my ▁face ▁turn s ▁like ▁this ▁even ▁now
8898	▁for ▁that ▁perform ance ▁we ▁e special ly ▁did ▁dance ▁s ports ▁last ▁time
8913	▁good
8914	▁and ▁because ▁of ▁ such ▁mistake
8926	▁thir d ▁degrees ▁in ▁hap ki do ▁thir d ▁degrees ▁in ▁taek kyeo n ▁and ▁second ▁degrees ▁in ▁k en do
8971	▁actually ▁you ▁always ▁claim ▁that ▁the ▁blood ▁of ▁the ▁comedian ▁of ▁sang ho ▁and ▁sang min ▁brother ▁was ▁in her ited ▁from ▁you
8991	▁i ▁hear d ▁that ▁you ▁have ▁a ▁he ctic ▁schedule ▁in ▁the ▁future
9026	▁i ▁will ▁appear ▁on ▁my ▁f avor ite ▁program ▁morning ▁ yard ▁tomorrow
9057	▁it ▁has ▁its ▁own ▁unique ▁comfort
9101	▁in ▁addition ▁its ▁not ▁like ▁were ▁film ing ▁cry ing ▁in ▁one ▁cut
9120	▁so ▁i ▁can ▁understand ▁how ▁m s ▁goo ▁felt
9203	▁there ▁are ▁these ▁things
9206	▁its ▁not ▁to ▁that ▁exten t ▁but ▁i ▁had ▁an ▁exhibition ▁in ▁f rance
9234	▁so ▁its ▁kind ▁of ▁we ird ▁to ▁say ▁this
9267	▁you ve ▁actually ▁studi ed ▁vis ual ▁arts
9272	▁or ▁see ing ▁the ▁situations ▁where ▁people ▁can not ▁watch ▁it
9293	▁i ▁wish ▁man y ▁of ▁you ▁watch ▁it
9354	▁in ▁addition ▁when ▁foods ▁that ▁dont ▁make ▁you ▁gain ▁weight ▁come ▁out ▁i ▁eat ▁a ▁lot ▁of ▁them
9405	▁cha chacha ▁you ▁t ango ▁spring ▁of ▁happiness
9411	▁ill ▁do ▁my ▁best ▁un til ▁the ▁day ▁my ▁life ▁ends
9451	▁dur ing ▁that ▁time ▁working ▁as ▁a ▁singer
9489	▁it ▁was ▁like ▁that ▁when ▁they ▁had ▁events
9518	▁our ▁heart s ▁are ▁heav ier ▁perhaps
9544	▁how ever ▁i ▁think ▁an ▁invi sibl e ▁god ▁helped ▁me
9710	▁your e ▁born ▁with ▁it
9724	▁next ▁yang ▁he e euns ▁song ▁morning ▁de w
9755	▁thats ▁right
9763	▁because ▁were ▁going ▁to ▁the ▁same ▁academ y
9871	▁and ▁when ▁i ▁sa w ▁someone ▁smok ing ▁and ▁stuff ▁like ▁that
9897	▁so ▁is ▁this ▁your ▁first ▁cos me tic ▁adver t ise ment
9918	▁by ▁the ▁way ▁you ▁express ▁in ▁a ▁chungcheong do ▁style
9932	▁there ▁was ▁no ▁kidn app ing ▁at ▁that ▁time ▁there ▁was ▁nothing ▁dangerous
9955	▁then ▁you ▁name ▁bu ja ▁whi ch ▁mean ▁rich ▁man ▁in ▁korean ▁is ▁your ▁real ▁name
10020	▁but ▁i ▁did nt ▁put ▁on ▁makeup ▁and ▁on ly ▁ti ed ▁my ▁hair ▁tight ly
10028	▁when ▁i ▁to ok ▁off ▁my ▁school ▁uniform ▁my ▁mother ▁always ▁dress ed ▁me ▁in ▁hanbok
10173	▁since ▁i ▁was ▁play ing ▁the ▁role ▁of ▁wol ma e
10182	▁did ▁you ▁come ▁back ▁right ▁away
10216	▁the ▁scene ▁that ▁i ▁was ▁on ▁the ▁flo or ▁and ▁then ▁enter ed ▁in to ▁the ▁room
10268	▁and ▁hes ▁the ▁one ▁who ▁made ▁me ▁who ▁i ▁am ▁today ▁mr ▁yu
10299	▁she ▁real ly ▁said ▁you ▁were ▁like ▁her ▁mother
10365	▁yes ▁yes ▁im ▁doing ▁well
10562	▁i ▁think ▁they ll ▁be ▁so ▁happy ▁to ▁hear ▁from ▁you
10565	▁yes ▁i ▁got ▁it
10574	▁the ▁world ▁has ▁changed ▁these ▁days ▁but ▁it ▁us ed ▁to ▁be ▁an ▁outside r ▁and ▁an ▁inside r ▁in ▁the ▁past
10654	▁so ▁im ▁going ▁to ▁do ▁a ▁double ▁trip le
10708	▁why ▁did ▁i ▁select ▁this ▁marriage
10735	▁is ▁he ▁different ▁from ▁men ▁in ▁the ▁world ▁so
10801	▁i ▁was ▁conv in ced ▁of ▁that
10825	▁well ▁i f ▁you ve ▁on ly ▁hear d ▁the ▁story ▁so ▁far
10829	▁how ever ▁my ▁mom ▁devote d ▁her self ▁great ly ▁to ▁her ▁children
10867	▁he ▁himself ▁a lso ▁want ed ▁to ▁do ▁something ▁good ▁in ▁his ▁own ▁business
11076	▁are ▁you ▁still ▁doing ▁that
11118	▁the ▁rest ▁is ▁just ▁small ▁things
11192	▁is nt ▁it ▁because ▁im ▁not ▁quali f ied ▁as ▁a ▁w ife ▁of ▁past or
11199	▁i ▁cant ▁give ▁a ▁lot ▁of ▁material ▁support
11272	▁yes ▁i ▁have ▁to ▁do ▁that ▁now
11275	▁now ▁when ▁my ▁w ife ▁comes ▁to ▁seoul ▁i ▁go ▁to ▁je ju ▁island
11288	▁she ▁act ed ▁so ▁fierce ly ▁that ▁she ▁became ▁yoon ▁yeo jung ▁now
11307	▁yes ▁so ▁the ▁we ather ▁is ▁ very ▁fi ckle ▁in ▁je ju ▁island
11321	▁even ▁i f ▁you ▁dont ▁meet ▁me ▁the ▁sound ▁of ▁someone ▁talk ing ▁over ▁there
11337	▁i f ▁that ▁fit s ▁the ▁situation
11425	▁right ▁no ▁i ve ▁be en ▁doing ▁it ▁since ▁i ▁was ▁a ▁kid
11429	▁so ▁my ▁mother ▁work ed ▁at ▁someone ▁else s ▁hot el
11455	▁thats ▁right ▁at ▁first ▁my ▁mom ▁said ▁that ▁wom en ▁need ▁to ▁know ▁how ▁to ▁play ▁an ▁in stru ment ▁so ▁she ▁let ▁me ▁learn ▁how ▁to ▁play ▁the ▁pi an o
11468	▁i ▁dont ▁know ▁what ▁the ▁p el vis ▁is ▁relat ed ▁to
11471	▁so ▁25 ▁million ▁won ▁we nt ▁by ▁then
11500	▁put ▁on ▁a ▁be lt ▁singer ▁yu ▁jin a ▁so ▁when ▁i ▁wear ▁hot ▁pants ▁and ▁a ▁ hat ▁men ▁said ▁how ▁man y ▁of ▁those ▁do ▁you ▁have ▁i and ▁said ▁let s ▁go ▁to ▁so k cho ▁to ▁play
11508	▁my ▁body ▁has ▁always ▁be en ▁like ▁that
11512	▁when ▁we ▁did ▁a ▁show ▁together ▁i ▁was ▁ very ▁introvert ed ▁back ▁then ▁yes ▁thats ▁why ▁im ▁always ▁jealous ▁of ▁them
11530	▁two ▁different ▁but ▁similar ▁people ▁let s ▁listen ▁to ▁yo oji ▁nas ▁story ▁this ▁is ▁it ▁she ▁started ▁to ▁sing ▁trot ▁newly ▁suggest ed ▁by ▁singer ▁hyun sook
11541	▁on ▁a ▁program ▁she ▁sang ▁the ▁song ▁on ly ▁long ing ▁build s ▁up
11550	▁its ▁ok ay ▁right ▁its ▁got ten ▁a ▁lot ▁better ▁time ▁would ▁do ▁it
11583	▁seo ▁ji oh ▁you ▁mus t ▁have ▁work ed ▁ very ▁hard ▁i ▁real ly ▁want ▁to ▁give ▁you ▁a ▁round ▁of ▁applause
11588	▁i ▁was nt ▁confident ▁but ▁one ▁day ▁my ▁son ▁said ▁mom ▁you ▁are ▁a ▁singer ▁right
11619	▁yes ▁so ▁i f ▁you ▁see ▁me ▁normal ly ▁wom en ▁get ▁jealous ▁of ▁other ▁attract ive ▁one s ▁stuff ▁like ▁that
11622	▁no ▁no ▁no ▁there ▁are ▁more ▁fe male ▁fans ▁because ▁your e ▁get ting ▁older
11713	▁a h ▁i ▁first ▁debuted ▁as ▁a ▁scr een ▁actor ▁and ▁join ed ▁the ▁mil it ary ▁all ▁serve ▁in ▁the ▁arm y ▁i f ▁they re ▁male
11732	▁but ▁in ▁fact ▁say ing ▁that ▁an yone ▁can ▁do ▁it ▁can ▁possibl y ▁be ▁emp ty ▁word s ▁by ▁gym ▁director s ▁to ▁so lic it ▁customers
